Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Closed PnL,Fee,Direction,date,value,classification
0.069401,4244.0,294.54,BUY,08-04-2025 22:27,390734.0,0.0,0.098964,Open Long,2025-04-08,24,Extreme Fear
0.069409,15571.0,1080.77,BUY,08-04-2025 22:27,394978.0,0.0,0.363137,Open Long,2025-04-08,24,Extreme Fear
0.069411,74866.0,5196.52,BUY,08-04-2025 22:27,410549.0,0.0,1.746031,Open Long,2025-04-08,24,Extreme Fear
0.069416,72214.0,5012.81,BUY,08-04-2025 22:27,485415.0,0.0,1.684302,Open Long,2025-04-08,24,Extreme Fear
0.06942,16286.0,1130.57,BUY,08-04-2025 22:27,557629.0,0.0,0.379872,Open Long,2025-04-08,24,Extreme Fear
0.069437,5935.0,412.11,BUY,08-04-2025 22:27,573915.0,0.0,0.138468,Open Long,2025-04-08,24,Extreme Fear
0.06944,14410.0,1000.63,BUY,08-04-2025 22:27,579850.0,0.0,0.336211,Open Long,2025-04-08,24,Extreme Fear
0.069443,5740.0,398.6,BUY,08-04-2025 22:27,594260.0,0.0,0.133929,Open Long,2025-04-08,24,Extreme Fear
12.092,37.49,453.33,BUY,09-04-2025 12:49,0.0,0.0,0.152318,Open Long,2025-04-09,18,Extreme Fear
12.093,9.87,119.36,BUY,09-04-2025 12:49,37.49,0.0,0.040104,Open Long,2025-04-09,18,Extreme Fear
12.094,36.51,441.55,BUY,09-04-2025 12:49,47.36,0.0,0.148361,Open Long,2025-04-09,18,Extreme Fear
12.094,41.21,498.39,BUY,09-04-2025 12:49,83.87,0.0,0.167459,Open Long,2025-04-09,18,Extreme Fear
12.095,87.78,1061.7,BUY,09-04-2025 12:49,125.08,0.0,0.35673,Open Long,2025-04-09,18,Extreme Fear
12.096,185.35,2241.99,BUY,09-04-2025 12:49,212.86,0.0,0.753309,Open Long,2025-04-09,18,Extreme Fear
12.099,1.79,21.66,BUY,09-04-2025 12:49,398.21,0.0,0.007276,Open Long,2025-04-09,18,Extreme Fear
13.655,1.58,21.57,SELL,09-04-2025 23:21,400.0,2.464958,0.007248,Close Long,2025-04-09,18,Extreme Fear
13.655,30.64,418.39,SELL,09-04-2025 23:21,398.42,47.801464,0.140578,Close Long,2025-04-09,18,Extreme Fear
13.652,164.81,2249.99,SELL,09-04-2025 23:21,367.78,256.625651,0.755995,Close Long,2025-04-09,18,Extreme Fear
13.651,56.41,770.05,SELL,09-04-2025 23:21,202.97,87.779601,0.258737,Close Long,2025-04-09,18,Extreme Fear
13.65,87.78,1198.2,SELL,09-04-2025 23:21,146.56,136.506678,0.402593,Close Long,2025-04-09,18,Extreme Fear
13.647,58.78,802.17,SELL,09-04-2025 23:21,58.78,91.232438,0.269528,Close Long,2025-04-09,18,Extreme Fear
0.078885,6365.0,502.1,SELL,10-04-2025 01:55,600000.0,60.435675,0.168706,Close Long,2025-04-10,39,Fear
0.078885,6868.0,541.78,SELL,10-04-2025 01:55,593635.0,65.21166,0.182038,Close Long,2025-04-10,39,Fear
0.078846,11678.0,920.76,SELL,10-04-2025 01:55,586767.0,110.427168,0.309376,Close Long,2025-04-10,39,Fear
0.078846,12195.0,961.53,SELL,10-04-2025 01:55,575089.0,115.31592,0.323072,Close Long,2025-04-10,39,Fear
0.07881,28583.0,2252.63,SELL,10-04-2025 01:55,562894.0,269.25186,0.756882,Close Long,2025-04-10,39,Fear
0.078806,12195.0,961.04,SELL,10-04-2025 01:55,534311.0,114.82812,0.322908,Close Long,2025-04-10,39,Fear
0.07879,6348.0,500.16,SELL,10-04-2025 01:55,522116.0,59.6712,0.168052,Close Long,2025-04-10,39,Fear
0.078783,3858.0,303.94,SELL,10-04-2025 01:55,515768.0,36.238194,0.102124,Close Long,2025-04-10,39,Fear
0.078782,3420.0,269.43,SELL,10-04-2025 01:55,511910.0,32.12064,0.090529,Close Long,2025-04-10,39,Fear
0.078779,12835.0,1011.13,SELL,10-04-2025 01:55,508490.0,120.507815,0.339738,Close Long,2025-04-10,39,Fear
0.07876,124356.0,9794.28,SELL,10-04-2025 01:55,495655.0,1165.21572,3.290877,Close Long,2025-04-10,39,Fear
0.078759,12529.0,986.77,SELL,10-04-2025 01:55,371299.0,117.384201,0.331555,Close Long,2025-04-10,39,Fear
0.07874,6351.0,500.08,SELL,10-04-2025 01:55,358770.0,59.38185,0.168025,Close Long,2025-04-10,39,Fear
0.078734,6234.0,490.83,SELL,10-04-2025 01:55,352419.0,58.250496,0.164917,Close Long,2025-04-10,39,Fear
0.078734,253691.0,19974.11,SELL,10-04-2025 01:55,346185.0,2370.488704,6.711299,Close Long,2025-04-10,39,Fear
0.07873,12893.0,1015.07,SELL,10-04-2025 01:55,92494.0,120.42062,0.341062,Close Long,2025-04-10,39,Fear
0.078711,3858.0,303.67,SELL,10-04-2025 01:55,79601.0,35.960418,0.102031,Close Long,2025-04-10,39,Fear
0.078696,43281.0,3406.04,SELL,10-04-2025 01:55,75743.0,402.772986,1.144429,Close Long,2025-04-10,39,Fear
0.078694,32462.0,2554.56,SELL,10-04-2025 01:55,32462.0,302.026448,0.858333,Close Long,2025-04-10,39,Fear
0.082647,300.0,24.79,BUY,12-04-2025 15:51,0.0,0.0,0.008329,Open Long,2025-04-12,43,Fear
0.082648,18149.0,1499.98,BUY,12-04-2025 15:51,300.0,0.0,0.503992,Open Long,2025-04-12,43,Fear
0.082656,5180.0,428.16,BUY,12-04-2025 15:51,18449.0,0.0,0.14386,Open Long,2025-04-12,43,Fear
0.082656,4857.0,401.46,BUY,12-04-2025 15:51,23629.0,0.0,0.13489,Open Long,2025-04-12,43,Fear
0.082689,13548.0,1120.27,BUY,12-04-2025 15:51,28486.0,0.0,0.37641,Open Long,2025-04-12,43,Fear
0.082698,20173.0,1668.27,BUY,12-04-2025 15:51,42034.0,0.0,0.560537,Open Long,2025-04-12,43,Fear
0.082712,9523.0,787.67,BUY,12-04-2025 15:51,62207.0,0.0,0.264655,Open Long,2025-04-12,43,Fear
0.082712,11191.0,925.63,BUY,12-04-2025 15:51,71730.0,0.0,0.311011,Open Long,2025-04-12,43,Fear
0.082718,12195.0,1008.75,BUY,12-04-2025 15:51,82921.0,0.0,0.338938,Open Long,2025-04-12,43,Fear
0.08272,6047.0,500.21,BUY,12-04-2025 15:51,95116.0,0.0,0.168069,Open Long,2025-04-12,43,Fear
0.082724,3513.0,290.61,BUY,12-04-2025 15:51,101163.0,0.0,0.097644,Open Long,2025-04-12,43,Fear
0.08274,15808.0,1307.95,BUY,12-04-2025 15:51,104676.0,0.0,0.439471,Open Long,2025-04-12,43,Fear
0.082749,13601.0,1125.47,BUY,12-04-2025 15:51,120484.0,0.0,0.378157,Open Long,2025-04-12,43,Fear
0.08275,113029.0,9353.15,BUY,12-04-2025 15:51,134085.0,0.0,3.142657,Open Long,2025-04-12,43,Fear
0.08277,12086.0,1000.36,BUY,12-04-2025 15:51,247114.0,0.0,0.33612,Open Long,2025-04-12,43,Fear
0.082771,116659.0,9655.98,BUY,12-04-2025 15:51,259200.0,0.0,3.244409,Open Long,2025-04-12,43,Fear
0.082793,5667.0,469.19,BUY,12-04-2025 15:51,375859.0,0.0,0.157646,Open Long,2025-04-12,43,Fear
0.082793,10999.0,910.64,BUY,12-04-2025 15:51,381526.0,0.0,0.305975,Open Long,2025-04-12,43,Fear
0.082793,9589.0,793.9,BUY,12-04-2025 15:51,392525.0,0.0,0.26675,Open Long,2025-04-12,43,Fear
0.082796,30738.0,2544.98,BUY,12-04-2025 15:51,402114.0,0.0,0.855114,Open Long,2025-04-12,43,Fear
0.0828,167148.0,13839.85,BUY,12-04-2025 15:51,432852.0,0.0,4.650191,Open Long,2025-04-12,43,Fear
0.087106,5825.0,507.39,SELL,12-04-2025 20:07,600000.0,25.3038,0.170483,Close Long,2025-04-12,43,Fear
0.087106,6277.0,546.76,SELL,12-04-2025 20:07,594175.0,27.267288,0.183712,Close Long,2025-04-12,43,Fear
0.087097,6931.0,603.67,SELL,12-04-2025 20:07,587898.0,30.045885,0.202832,Close Long,2025-04-12,43,Fear
0.087083,10170.0,885.63,SELL,12-04-2025 20:07,580967.0,43.94457,0.297572,Close Long,2025-04-12,43,Fear
0.087081,13548.0,1179.77,SELL,12-04-2025 20:07,570797.0,58.513812,0.396403,Close Long,2025-04-12,43,Fear
0.087068,11911.0,1037.07,SELL,12-04-2025 20:07,557249.0,51.288766,0.348454,Close Long,2025-04-12,43,Fear
0.08705,13149.0,1144.62,SELL,12-04-2025 20:07,545338.0,56.382912,0.384592,Close Long,2025-04-12,43,Fear
0.087032,12070.0,1050.48,SELL,12-04-2025 20:07,532189.0,51.5389,0.352959,Close Long,2025-04-12,43,Fear
0.087032,14025.0,1220.62,SELL,12-04-2025 20:07,520119.0,59.88675,0.410129,Close Long,2025-04-12,43,Fear
0.08703,16746.0,1457.4,SELL,12-04-2025 20:07,506094.0,71.471928,0.489687,Close Long,2025-04-12,43,Fear
0.087025,3513.0,305.72,SELL,12-04-2025 20:07,489348.0,14.975919,0.10272,Close Long,2025-04-12,43,Fear
0.087,16018.0,1393.57,SELL,12-04-2025 20:07,485835.0,67.884284,0.468238,Close Long,2025-04-12,43,Fear
0.086981,5568.0,484.31,SELL,12-04-2025 20:07,469817.0,23.491392,0.162727,Close Long,2025-04-12,43,Fear
0.086978,14139.0,1229.78,SELL,12-04-2025 20:07,464249.0,59.610024,0.413206,Close Long,2025-04-12,43,Fear
0.086961,3513.0,305.49,SELL,12-04-2025 20:07,450110.0,14.751087,0.102645,Close Long,2025-04-12,43,Fear
0.086957,69740.0,6064.38,SELL,12-04-2025 20:07,446597.0,292.5593,2.037631,Close Long,2025-04-12,43,Fear
0.086955,11705.0,1017.81,SELL,12-04-2025 20:07,376857.0,49.079065,0.341982,Close Long,2025-04-12,43,Fear
0.086949,106176.0,9231.9,SELL,12-04-2025 20:07,365152.0,444.558912,3.101916,Close Long,2025-04-12,43,Fear
0.086932,22525.0,1958.14,SELL,12-04-2025 20:07,258976.0,93.92925,0.657936,Close Long,2025-04-12,43,Fear
0.086913,107628.0,9354.27,SELL,12-04-2025 20:07,236451.0,446.763828,3.143035,Close Long,2025-04-12,43,Fear
0.08691,5754.0,500.08,SELL,12-04-2025 20:07,128823.0,23.867592,0.168026,Close Long,2025-04-12,43,Fear
0.086896,25536.0,2218.98,SELL,12-04-2025 20:07,123069.0,105.565824,0.745575,Close Long,2025-04-12,43,Fear
0.086894,3513.0,305.26,SELL,12-04-2025 20:07,97533.0,14.515716,0.102566,Close Long,2025-04-12,43,Fear
0.08687,94020.0,8167.52,SELL,12-04-2025 20:07,94020.0,386.23416,2.744285,Close Long,2025-04-12,43,Fear
0.085079,12195.0,1037.54,BUY,21-04-2025 12:57,0.0,0.0,0.348612,Open Long,2025-04-21,39,Fear
0.085094,17627.0,1499.95,BUY,21-04-2025 12:57,12195.0,0.0,0.503983,Open Long,2025-04-21,39,Fear
0.085119,3470.0,295.36,BUY,21-04-2025 12:57,29822.0,0.0,0.099241,Open Long,2025-04-21,39,Fear
0.085125,12677.0,1079.13,BUY,21-04-2025 12:57,33292.0,0.0,0.362587,Open Long,2025-04-21,39,Fear
0.085137,12004.0,1021.98,BUY,21-04-2025 12:57,45969.0,0.0,0.343386,Open Long,2025-04-21,39,Fear
0.08514,5872.0,499.94,BUY,21-04-2025 12:57,57973.0,0.0,0.167979,Open Long,2025-04-21,39,Fear
0.08514,4564.0,388.58,BUY,21-04-2025 12:57,63845.0,0.0,0.130561,Open Long,2025-04-21,39,Fear
0.085147,5507.0,468.9,BUY,21-04-2025 12:57,68409.0,0.0,0.157551,Open Long,2025-04-21,39,Fear
0.085149,111528.0,9496.5,BUY,21-04-2025 12:57,73916.0,0.0,3.190823,Open Long,2025-04-21,39,Fear
0.08516,5871.0,499.97,BUY,21-04-2025 12:57,185444.0,0.0,0.167991,Open Long,2025-04-21,39,Fear
0.0852,3470.0,295.64,BUY,21-04-2025 12:57,191315.0,0.0,0.099336,Open Long,2025-04-21,39,Fear
0.0852,148469.0,12649.56,BUY,21-04-2025 12:57,194785.0,0.0,4.250251,Open Long,2025-04-21,39,Fear
0.085201,22027.0,1876.72,BUY,21-04-2025 12:57,343254.0,0.0,0.630577,Open Long,2025-04-21,39,Fear
0.085201,6050.0,515.47,BUY,21-04-2025 12:57,365281.0,0.0,0.173196,Open Long,2025-04-21,39,Fear
0.085201,7119.0,606.55,BUY,21-04-2025 12:57,371331.0,0.0,0.203799,Open Long,2025-04-21,39,Fear
0.08525,23460.0,1999.97,BUY,21-04-2025 12:57,378450.0,0.0,0.671987,Open Long,2025-04-21,39,Fear
0.085277,30136.0,2569.91,BUY,21-04-2025 12:57,401910.0,0.0,0.863488,Open Long,2025-04-21,39,Fear
0.085289,3470.0,295.95,BUY,21-04-2025 12:57,432046.0,0.0,0.099439,Open Long,2025-04-21,39,Fear
0.085315,148107.0,12635.75,BUY,21-04-2025 12:57,435516.0,0.0,4.245611,Open Long,2025-04-21,39,Fear
0.085319,14212.0,1212.55,BUY,21-04-2025 12:57,583623.0,0.0,0.407417,Open Long,2025-04-21,39,Fear
0.085325,2165.0,184.73,BUY,21-04-2025 12:57,597835.0,0.0,0.062068,Open Long,2025-04-21,39,Fear
0.13249,1274.0,168.79,SELL,23-04-2025 19:20,600000.0,60.225802,0.056713,Close Long,2025-04-23,72,Greed
0.13245,11325.0,1500.0,SELL,23-04-2025 19:20,598726.0,534.913725,0.503998,Close Long,2025-04-23,72,Greed
0.13244,23509.0,3113.53,SELL,23-04-2025 19:20,587401.0,1110.165507,1.046146,Close Long,2025-04-23,72,Greed
0.13239,10455.0,1384.14,SELL,23-04-2025 19:20,563892.0,493.193715,0.46507,Close Long,2025-04-23,72,Greed
0.13233,11335.0,1499.96,SELL,23-04-2025 19:20,553437.0,534.025855,0.503986,Close Long,2025-04-23,72,Greed
0.13231,2256.0,298.49,SELL,23-04-2025 19:20,542102.0,106.241808,0.100292,Close Long,2025-04-23,72,Greed
0.13229,47018.0,6220.01,SELL,23-04-2025 19:20,539846.0,2213.278314,2.089922,Close Long,2025-04-23,72,Greed
0.13227,23509.0,3109.54,SELL,23-04-2025 19:20,492828.0,1106.168977,1.044803,Close Long,2025-04-23,72,Greed
0.13226,4894.0,647.28,SELL,23-04-2025 19:20,469319.0,230.228442,0.217486,Close Long,2025-04-23,72,Greed
0.13216,19576.0,2587.16,SELL,23-04-2025 19:20,464425.0,918.956168,0.869286,Close Long,2025-04-23,72,Greed
0.13215,2256.0,298.13,SELL,23-04-2025 19:20,444849.0,105.880848,0.100171,Close Long,2025-04-23,72,Greed
0.13213,23509.0,3106.24,SELL,23-04-2025 19:20,442593.0,1102.877717,1.043697,Close Long,2025-04-23,72,Greed
0.13206,150457.0,19869.35,SELL,23-04-2025 19:20,419084.0,7047.857251,6.676101,Close Long,2025-04-23,72,Greed
0.13204,2256.0,297.88,SELL,23-04-2025 19:20,268627.0,105.632688,0.100087,Close Long,2025-04-23,72,Greed
0.13197,3787.0,499.77,SELL,23-04-2025 19:20,266371.0,177.053611,0.167922,Close Long,2025-04-23,72,Greed
0.13196,111447.0,14706.55,SELL,23-04-2025 19:20,262584.0,5209.367121,4.941399,Close Long,2025-04-23,72,Greed
0.13195,47018.0,6204.03,SELL,23-04-2025 19:20,151137.0,2197.292194,2.084551,Close Long,2025-04-23,72,Greed
0.13194,2256.0,297.66,SELL,23-04-2025 19:20,104119.0,105.407088,0.100011,Close Long,2025-04-23,72,Greed
0.1319,48941.0,6455.32,SELL,23-04-2025 19:20,101863.0,2284.712703,2.168986,Close Long,2025-04-23,72,Greed
0.13181,2256.0,297.36,SELL,23-04-2025 19:20,52922.0,105.113808,0.099913,Close Long,2025-04-23,72,Greed
0.13174,5771.0,760.27,SELL,23-04-2025 19:20,50666.0,268.484233,0.255451,Close Long,2025-04-23,72,Greed
0.13173,2256.0,297.18,SELL,23-04-2025 19:20,44895.0,104.933328,0.099853,Close Long,2025-04-23,72,Greed
0.1317,2888.0,380.35,SELL,23-04-2025 19:20,42639.0,134.242904,0.127797,Close Long,2025-04-23,72,Greed
0.13165,2708.0,356.51,SELL,23-04-2025 19:20,39751.0,125.740564,0.119785,Close Long,2025-04-23,72,Greed
0.13163,2740.0,360.67,SELL,23-04-2025 19:20,37043.0,127.17162,0.121183,Close Long,2025-04-23,72,Greed
0.13163,5771.0,759.64,SELL,23-04-2025 19:20,34303.0,267.849423,0.255237,Close Long,2025-04-23,72,Greed
0.13161,2256.0,296.91,SELL,23-04-2025 19:20,28532.0,104.662608,0.099762,Close Long,2025-04-23,72,Greed
0.13161,26276.0,3458.18,SELL,23-04-2025 19:20,26276.0,1219.022468,1.161949,Close Long,2025-04-23,72,Greed
0.10432,14378.0,1499.91,BUY,24-04-2025 20:04,0.0,0.0,0.50397,Open Long,2025-04-24,63,Greed
0.10434,4868.0,507.93,BUY,24-04-2025 20:04,14378.0,0.0,0.170663,Open Long,2025-04-24,63,Greed
0.10434,5472.0,570.95,BUY,24-04-2025 20:04,19246.0,0.0,0.191837,Open Long,2025-04-24,63,Greed
0.10435,5190.0,541.58,BUY,24-04-2025 20:04,24718.0,0.0,0.181968,Open Long,2025-04-24,63,Greed
0.10436,11029.0,1150.99,BUY,24-04-2025 20:04,29908.0,0.0,0.386731,Open Long,2025-04-24,63,Greed
0.10437,14371.0,1499.9,BUY,24-04-2025 20:04,40937.0,0.0,0.503966,Open Long,2025-04-24,63,Greed
0.10437,10089.0,1052.99,BUY,24-04-2025 20:04,55308.0,0.0,0.353804,Open Long,2025-04-24,63,Greed
0.10437,4850.0,506.19,BUY,24-04-2025 20:04,65397.0,0.0,0.170081,Open Long,2025-04-24,63,Greed
0.10437,12677.0,1323.1,BUY,24-04-2025 20:04,70247.0,0.0,0.44456,Open Long,2025-04-24,63,Greed
0.10438,11144.0,1163.21,BUY,24-04-2025 20:04,82924.0,0.0,0.390838,Open Long,2025-04-24,63,Greed
0.10438,81745.0,8532.54,BUY,24-04-2025 20:04,94068.0,0.0,2.866934,Open Long,2025-04-24,63,Greed
0.10439,54394.0,5678.19,BUY,24-04-2025 20:04,175813.0,0.0,1.907871,Open Long,2025-04-24,63,Greed
0.10439,12195.0,1273.04,BUY,24-04-2025 20:04,230207.0,0.0,0.427739,Open Long,2025-04-24,63,Greed
0.1044,10265.0,1071.67,BUY,24-04-2025 20:04,242402.0,0.0,0.360079,Open Long,2025-04-24,63,Greed
0.1044,11498.0,1200.39,BUY,24-04-2025 20:04,252667.0,0.0,0.40333,Open Long,2025-04-24,63,Greed
0.1044,10986.0,1146.94,BUY,24-04-2025 20:04,264165.0,0.0,0.38537,Open Long,2025-04-24,63,Greed
0.1044,2932.0,306.1,BUY,24-04-2025 20:04,275151.0,0.0,0.102849,Open Long,2025-04-24,63,Greed
0.10441,11507.0,1201.45,BUY,24-04-2025 20:04,278083.0,0.0,0.403685,Open Long,2025-04-24,63,Greed
